This Bulk Download report is of varun kkkkk (varun.k@axat-tech.com) from _______Dataroom Vizcom
Index,Name,Size(in MB),Date Time,Path,Download Status
15.4.0.55,9.0.55 New Microsoft PowerPoint Presentation (4) - Copy.pptx,1.267,10-09-2024 12:01:01,Vizcom/Uploading by HS/9 Demo 4444/9.0.55 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.56,9.0.56 New Microsoft PowerPoint Presentation (4) - Copy.pptx,1.01,10-09-2024 12:01:02,Vizcom/Uploading by HS/9 Demo 4444/9.0.56 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.57,9.0.57 New Microsoft PowerPoint Presentation (4) - Copy.pptx,1.267,10-09-2024 12:01:02,Vizcom/Uploading by HS/9 Demo 4444/9.0.57 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.58,9.0.58 New Microsoft PowerPoint Presentation (4) - Copy.pptx,1.267,10-09-2024 12:01:02,Vizcom/Uploading by HS/9 Demo 4444/9.0.58 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.59,9.0.59 New Microsoft PowerPoint Presentation (4) - Copy.pptx,1.01,10-09-2024 12:01:03,Vizcom/Uploading by HS/9 Demo 4444/9.0.59 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.60,9.0.60 New Microsoft PowerPoint Presentation (4) - Copy.pptx,1.01,10-09-2024 12:01:03,Vizcom/Uploading by HS/9 Demo 4444/9.0.60 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.61,9.0.61 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.271,10-09-2024 12:01:04,Vizcom/Uploading by HS/9 Demo 4444/9.0.61 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.62,9.0.62 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.271,10-09-2024 12:01:04,Vizcom/Uploading by HS/9 Demo 4444/9.0.62 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.63,9.0.63 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.271,10-09-2024 12:01:04,Vizcom/Uploading by HS/9 Demo 4444/9.0.63 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.69,9.0.69 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.08,10-09-2024 12:01:07,Vizcom/Uploading by HS/9 Demo 4444/9.0.69 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.70,9.0.70 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.089,10-09-2024 12:01:09,Vizcom/Uploading by HS/9 Demo 4444/9.0.70 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.72,9.0.72 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.089,10-09-2024 12:01:12,Vizcom/Uploading by HS/9 Demo 4444/9.0.72 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.73,9.0.73 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.089,10-09-2024 12:01:14,Vizcom/Uploading by HS/9 Demo 4444/9.0.73 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.74,9.0.74 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.089,10-09-2024 12:01:17,Vizcom/Uploading by HS/9 Demo 4444/9.0.74 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.75,9.0.75 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.089,10-09-2024 12:01:19,Vizcom/Uploading by HS/9 Demo 4444/9.0.75 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.77,9.0.77 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.08,10-09-2024 12:01:21,Vizcom/Uploading by HS/9 Demo 4444/9.0.77 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.78,9.0.78 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.08,10-09-2024 12:01:23,Vizcom/Uploading by HS/9 Demo 4444/9.0.78 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.79,9.0.79 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.08,10-09-2024 12:01:25,Vizcom/Uploading by HS/9 Demo 4444/9.0.79 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.80,9.0.80 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.041,10-09-2024 12:01:25,Vizcom/Uploading by HS/9 Demo 4444/9.0.80 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.81,9.0.81 New Microsoft PowerPoint Presentation (4) - Copy.pptx,0.08,10-09-2024 12:01:27,Vizcom/Uploading by HS/9 Demo 4444/9.0.81 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.82,9.0.82 New Microsoft PowerPoint Presentation (4) - Copy.pptx,1.01,10-09-2024 12:01:28,Vizcom/Uploading by HS/9 Demo 4444/9.0.82 New Microsoft PowerPoint Presentation (4) - Copy.pptx,Success
15.4.0.83,1.2.3.2.5.0.1 1 Demo PDF File.pdf,0.007,10-09-2024 12:01:28,Vizcom/Uploading by HS/9 Demo 4444/1.2.3.2.5.0.1 1 Demo PDF File.pdf,Success
15.4.0.85,1.2.3.0.4 DocullyVDR Documentation - Copy (2).pdf,0.168,10-09-2024 12:01:30,Vizcom/Uploading by HS/9 Demo 4444/1.2.3.0.4 DocullyVDR Documentation - Copy (2).pdf,Success
15.4.0.86,1.2.3.0.19 t - Copy.png,0.005,10-09-2024 12:01:30,Vizcom/Uploading by HS/9 Demo 4444/1.2.3.0.19 t - Copy.png,Success
15.4.0.87,1.2.3.0.20 updatefileflag.png,0.009,10-09-2024 12:01:30,Vizcom/Uploading by HS/9 Demo 4444/1.2.3.0.20 updatefileflag.png,Success
15.4.0.89,one.xlsx,0.008,10-09-2024 12:01:30,Vizcom/Uploading by HS/9 Demo 4444/one.xlsx,Success
15.4.0.90,14.4.0.89 one.xlsx,0.008,10-09-2024 12:01:30,Vizcom/Uploading by HS/9 Demo 4444/14.4.0.89 one.xlsx,Success
15.5.0.1,10.0.1 - Copy (2).DS_Store,0.008,10-09-2024 12:01:30,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.1 - Copy (2).DS_Store,Success
15.5.0.2,10.0.2 - Copy (3).DS_Store,0.008,10-09-2024 12:01:30,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.2 - Copy (3).DS_Store,Success
15.5.0.3,10.0.3 - Copy (4).DS_Store,0.008,10-09-2024 12:01:30,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.3 - Copy (4).DS_Store,Success
15.5.0.4,10.0.4 - Copy.DS_Store,0.008,10-09-2024 12:01:30,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.4 - Copy.DS_Store,Success
15.5.0.5,10.0.5 .DS_Store,0.008,10-09-2024 12:01:30,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.5 .DS_Store,Success
15.5.0.6,10.0.6 1.1.0.15 test file - Copy (2).pdf,0.51,10-09-2024 12:01:33,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.6 1.1.0.15 test file - Copy (2).pdf,Success
15.5.0.7,10.0.7 1.1.0.15 test file - Copy (3).pdf,0.51,10-09-2024 12:01:36,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.7 1.1.0.15 test file - Copy (3).pdf,Success
15.5.0.8,10.0.8 1.1.0.15 test file - Copy (4).pdf,0.51,10-09-2024 12:01:38,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.8 1.1.0.15 test file - Copy (4).pdf,Success
15.5.0.9,10.0.9 1.1.0.15 test file - Copy.pdf,0.51,10-09-2024 12:01:41,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.9 1.1.0.15 test file - Copy.pdf,Success
15.5.0.10,10.0.10 1.1.0.15 test file.pdf,0.51,10-09-2024 12:01:43,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.10 1.1.0.15 test file.pdf,Success
15.5.0.11,10.0.11 Coffee Table - Copy (2).csv,0.08,10-09-2024 12:01:43,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.11 Coffee Table - Copy (2).csv,Success
15.5.0.12,10.0.12 Coffee Table - Copy (3).csv,0.08,10-09-2024 12:01:43,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.12 Coffee Table - Copy (3).csv,Success
15.5.0.13,10.0.13 Coffee Table - Copy (4).csv,0.08,10-09-2024 12:01:44,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.13 Coffee Table - Copy (4).csv,Success
15.5.0.14,10.0.14 Coffee Table - Copy.csv,0.08,10-09-2024 12:01:44,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.14 Coffee Table - Copy.csv,Success
15.5.0.15,10.0.15 Coffee Table.csv,0.08,10-09-2024 12:01:44,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.15 Coffee Table.csv,Success
15.5.0.16,10.0.16 docullyvdr pricing plans aug 22 - Copy (2).pptx,0.041,10-09-2024 12:01:44,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.16 docullyvdr pricing plans aug 22 - Copy (2).pptx,Success
15.5.0.17,10.0.17 docullyvdr pricing plans aug 22 - Copy (3).pptx,0.041,10-09-2024 12:01:45,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.17 docullyvdr pricing plans aug 22 - Copy (3).pptx,Success
15.5.0.18,10.0.18 docullyvdr pricing plans aug 22 - Copy (4).pptx,0.041,10-09-2024 12:01:45,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.18 docullyvdr pricing plans aug 22 - Copy (4).pptx,Success
15.5.0.19,10.0.19 docullyvdr pricing plans aug 22 - Copy.pptx,0.041,10-09-2024 12:01:46,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.19 docullyvdr pricing plans aug 22 - Copy.pptx,Success
15.5.0.20,10.0.20 docullyvdr pricing plans aug 22.pptx,0.041,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.20 docullyvdr pricing plans aug 22.pptx,Success
15.5.0.21,10.0.21 image - Copy (2).png,0.174,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.21 image - Copy (2).png,Success
15.5.0.22,10.0.22 image - Copy (3).png,0.174,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.22 image - Copy (3).png,Success
15.5.0.23,10.0.23 image - Copy (4).png,0.174,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.23 image - Copy (4).png,Success
15.5.0.24,10.0.24 image - Copy.png,0.174,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.24 image - Copy.png,Success
15.5.0.25,10.0.25 image (1) - Copy.png,0.175,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.25 image (1) - Copy.png,Success
15.5.0.26,10.0.26 image (1).png,0.175,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.26 image (1).png,Success
15.5.0.27,10.0.27 image (2) - Copy.png,0.175,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.27 image (2) - Copy.png,Success
15.5.0.28,10.0.28 image (3) - Copy.png,0.175,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.28 image (3) - Copy.png,Success
15.5.0.29,10.0.29 image (4) - Copy.png,0.175,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.29 image (4) - Copy.png,Success
15.5.0.30,10.0.30 image.png,0.174,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.30 image.png,Success
15.5.0.31,10.0.31 independence-day-2022 (1) - Copy.png,0.821,10-09-2024 12:01:47,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.31 independence-day-2022 (1) - Copy.png,Success
15.5.0.32,10.0.32 independence-day-2022 (1).png,0.821,10-09-2024 12:01:48,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.32 independence-day-2022 (1).png,Success
15.5.0.33,10.0.33 independence-day-2022 (2) - Copy.png,0.821,10-09-2024 12:01:48,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.33 independence-day-2022 (2) - Copy.png,Success
15.5.0.34,10.0.34 independence-day-2022 (3) - Copy.png,0.821,10-09-2024 12:01:48,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.34 independence-day-2022 (3) - Copy.png,Success
15.5.0.35,10.0.35 independence-day-2022 (4) - Copy.png,0.821,10-09-2024 12:01:48,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.35 independence-day-2022 (4) - Copy.png,Success
15.5.0.36,10.0.36 Just-Learning - Copy (2).cer,0.002,10-09-2024 12:01:48,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.36 Just-Learning - Copy (2).cer,Success
15.5.0.37,10.0.37 Just-Learning - Copy (3).cer,0.002,10-09-2024 12:01:48,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.37 Just-Learning - Copy (3).cer,Success
15.5.0.38,10.0.38 Just-Learning - Copy (4).cer,0.002,10-09-2024 12:01:48,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.38 Just-Learning - Copy (4).cer,Success
15.5.0.39,10.0.39 Just-Learning - Copy.cer,0.002,10-09-2024 12:01:48,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.39 Just-Learning - Copy.cer,Success
15.5.0.40,10.0.40 Just-Learning.cer,0.002,10-09-2024 12:01:48,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.40 Just-Learning.cer,Success
15.5.0.41,10.0.41 Mockups Mega Menu & Footer-20220809T051648Z-001.zip,70.053,10-09-2024 12:01:49,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.41 Mockups Mega Menu & Footer-20220809T051648Z-001.zip,Success
15.5.0.42,10.0.42 Screenshot 1 - Copy (2).png,0.964,10-09-2024 12:01:50,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.42 Screenshot 1 - Copy (2).png,Success
15.5.0.43,10.0.43 Screenshot 1 - Copy (3).png,0.964,10-09-2024 12:01:50,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.43 Screenshot 1 - Copy (3).png,Success
15.5.0.44,10.0.44 Screenshot 1 - Copy (4).png,0.964,10-09-2024 12:01:50,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.44 Screenshot 1 - Copy (4).png,Success
15.5.0.45,10.0.45 Screenshot 1 - Copy.png,0.964,10-09-2024 12:01:50,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.45 Screenshot 1 - Copy.png,Success
15.5.0.46,10.0.46 Screenshot 1.png,0.964,10-09-2024 12:01:50,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.46 Screenshot 1.png,Success
15.5.0.47,10.0.47 Screenshot 2 - Copy (2).png,0.823,10-09-2024 12:01:50,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.47 Screenshot 2 - Copy (2).png,Success
15.5.0.48,10.0.48 Screenshot 2 - Copy (3).png,0.823,10-09-2024 12:01:50,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.48 Screenshot 2 - Copy (3).png,Success
15.5.0.49,10.0.49 Screenshot 2 - Copy (4).png,0.823,10-09-2024 12:01:50,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.49 Screenshot 2 - Copy (4).png,Success
15.5.0.50,10.0.50 Screenshot 2 - Copy.png,0.823,10-09-2024 12:01:50,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.50 Screenshot 2 - Copy.png,Success
15.5.0.51,10.0.51 Screenshot 2.png,0.823,10-09-2024 12:01:51,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.51 Screenshot 2.png,Success
15.5.0.52,10.0.52 Screenshot 2022-07-08 at 8.11.38 PM - Copy (2).png,1.01,10-09-2024 12:01:51,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.52 Screenshot 2022-07-08 at 8.11.38 PM - Copy (2).png,Success
15.5.0.53,10.0.53 Screenshot 2022-07-08 at 8.11.38 PM - Copy (3).png,1.01,10-09-2024 12:01:51,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.53 Screenshot 2022-07-08 at 8.11.38 PM - Copy (3).png,Success
15.5.0.54,10.0.54 Screenshot 2022-07-08 at 8.11.38 PM - Copy (4).png,1.01,10-09-2024 12:01:51,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.54 Screenshot 2022-07-08 at 8.11.38 PM - Copy (4).png,Success
15.5.0.55,10.0.55 Screenshot 2022-07-08 at 8.11.38 PM - Copy.png,1.01,10-09-2024 12:01:51,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.55 Screenshot 2022-07-08 at 8.11.38 PM - Copy.png,Success
15.5.0.56,10.0.56 Screenshot 2022-07-08 at 8.11.38 PM.png,1.01,10-09-2024 12:01:51,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.56 Screenshot 2022-07-08 at 8.11.38 PM.png,Success
15.5.0.57,10.0.57 Screenshot 2022-07-11 at 3.04.24 PM - Copy (2).png,1.267,10-09-2024 12:01:51,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.57 Screenshot 2022-07-11 at 3.04.24 PM - Copy (2).png,Success
15.5.0.58,10.0.58 Screenshot 2022-07-11 at 3.04.24 PM - Copy (3).png,1.267,10-09-2024 12:01:51,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.58 Screenshot 2022-07-11 at 3.04.24 PM - Copy (3).png,Success
15.5.0.59,10.0.59 Screenshot 2022-07-11 at 3.04.24 PM - Copy (4).png,1.267,10-09-2024 12:01:51,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.59 Screenshot 2022-07-11 at 3.04.24 PM - Copy (4).png,Success
15.5.0.60,10.0.60 Screenshot 2022-07-11 at 3.04.24 PM - Copy.png,1.267,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.60 Screenshot 2022-07-11 at 3.04.24 PM - Copy.png,Success
15.5.0.61,10.0.61 Screenshot 2022-07-11 at 3.04.24 PM.png,1.267,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.61 Screenshot 2022-07-11 at 3.04.24 PM.png,Success
15.5.0.62,10.0.62 Screenshot from 2022-07-07 20-22-42 - Copy (2).png,0.271,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.62 Screenshot from 2022-07-07 20-22-42 - Copy (2).png,Success
15.5.0.63,10.0.63 Screenshot from 2022-07-07 20-22-42 - Copy (3).png,0.271,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.63 Screenshot from 2022-07-07 20-22-42 - Copy (3).png,Success
15.5.0.64,10.0.64 Screenshot from 2022-07-07 20-22-42 - Copy (4).png,0.271,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.64 Screenshot from 2022-07-07 20-22-42 - Copy (4).png,Success
15.5.0.65,10.0.65 Screenshot from 2022-07-07 20-22-42 - Copy.png,0.271,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.65 Screenshot from 2022-07-07 20-22-42 - Copy.png,Success
15.5.0.66,10.0.66 Screenshot from 2022-07-07 20-22-42.png,0.271,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777 copy/10.0.66 Screenshot from 2022-07-07 20-22-42.png,Success
15.6.0.1,10.0.1 - Copy (2).DS_Store,0.008,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777/10.0.1 - Copy (2).DS_Store,Success
15.6.0.2,10.0.2 - Copy (3).DS_Store,0.008,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777/10.0.2 - Copy (3).DS_Store,Success
15.6.0.3,10.0.3 - Copy (4).DS_Store,0.008,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777/10.0.3 - Copy (4).DS_Store,Success
15.6.0.4,10.0.4 - Copy.DS_Store,0.008,10-09-2024 12:01:52,Vizcom/Uploading by HS/10 Demo 7777/10.0.4 - Copy.DS_Store,Success
15.6.0.5,10.0.5 .DS_Store,0.008,10-09-2024 12:01:53,Vizcom/Uploading by HS/10 Demo 7777/10.0.5 .DS_Store,Success
15.6.0.6,10.0.6 1.1.0.15 test file - Copy (2).pdf,0.51,10-09-2024 12:01:55,Vizcom/Uploading by HS/10 Demo 7777/10.0.6 1.1.0.15 test file - Copy (2).pdf,Success
15.6.0.7,10.0.7 1.1.0.15 test file - Copy (3).pdf,0.51,10-09-2024 12:01:57,Vizcom/Uploading by HS/10 Demo 7777/10.0.7 1.1.0.15 test file - Copy (3).pdf,Success
15.6.0.8,10.0.8 1.1.0.15 test file - Copy (4).pdf,0.51,10-09-2024 12:02:00,Vizcom/Uploading by HS/10 Demo 7777/10.0.8 1.1.0.15 test file - Copy (4).pdf,Success
15.6.0.9,10.0.9 1.1.0.15 test file - Copy.pdf,0.51,10-09-2024 12:02:02,Vizcom/Uploading by HS/10 Demo 7777/10.0.9 1.1.0.15 test file - Copy.pdf,Success
15.6.0.10,10.0.10 1.1.0.15 test file.pdf,0.51,10-09-2024 12:02:05,Vizcom/Uploading by HS/10 Demo 7777/10.0.10 1.1.0.15 test file.pdf,Success
15.6.0.11,10.0.11 Coffee Table - Copy (2).csv,0.08,10-09-2024 12:02:05,Vizcom/Uploading by HS/10 Demo 7777/10.0.11 Coffee Table - Copy (2).csv,Success
15.6.0.12,10.0.12 Coffee Table - Copy (3).csv,0.08,10-09-2024 12:02:05,Vizcom/Uploading by HS/10 Demo 7777/10.0.12 Coffee Table - Copy (3).csv,Success
15.6.0.13,10.0.13 Coffee Table - Copy (4).csv,0.08,10-09-2024 12:02:05,Vizcom/Uploading by HS/10 Demo 7777/10.0.13 Coffee Table - Copy (4).csv,Success
15.6.0.14,10.0.14 Coffee Table - Copy.csv,0.08,10-09-2024 12:02:05,Vizcom/Uploading by HS/10 Demo 7777/10.0.14 Coffee Table - Copy.csv,Success
15.6.0.15,10.0.15 Coffee Table.csv,0.08,10-09-2024 12:02:05,Vizcom/Uploading by HS/10 Demo 7777/10.0.15 Coffee Table.csv,Success
15.6.0.16,10.0.16 docullyvdr pricing plans aug 22 - Copy (2).pptx,0.041,10-09-2024 12:02:06,Vizcom/Uploading by HS/10 Demo 7777/10.0.16 docullyvdr pricing plans aug 22 - Copy (2).pptx,Success
15.6.0.17,10.0.17 docullyvdr pricing plans aug 22 - Copy (3).pptx,0.041,10-09-2024 12:02:06,Vizcom/Uploading by HS/10 Demo 7777/10.0.17 docullyvdr pricing plans aug 22 - Copy (3).pptx,Success
15.6.0.18,10.0.18 docullyvdr pricing plans aug 22 - Copy (4).pptx,0.041,10-09-2024 12:02:07,Vizcom/Uploading by HS/10 Demo 7777/10.0.18 docullyvdr pricing plans aug 22 - Copy (4).pptx,Success
15.6.0.19,10.0.19 docullyvdr pricing plans aug 22 - Copy.pptx,0.041,10-09-2024 12:02:07,Vizcom/Uploading by HS/10 Demo 7777/10.0.19 docullyvdr pricing plans aug 22 - Copy.pptx,Success
15.6.0.20,10.0.20 docullyvdr pricing plans aug 22.pptx,0.041,10-09-2024 12:02:08,Vizcom/Uploading by HS/10 Demo 7777/10.0.20 docullyvdr pricing plans aug 22.pptx,Success
15.6.0.21,10.0.21 image - Copy (2).png,0.174,10-09-2024 12:02:08,Vizcom/Uploading by HS/10 Demo 7777/10.0.21 image - Copy (2).png,Success
15.6.0.22,10.0.22 image - Copy (3).png,0.174,10-09-2024 12:02:08,Vizcom/Uploading by HS/10 Demo 7777/10.0.22 image - Copy (3).png,Success
15.6.0.23,10.0.23 image - Copy (4).png,0.174,10-09-2024 12:02:08,Vizcom/Uploading by HS/10 Demo 7777/10.0.23 image - Copy (4).png,Success
15.6.0.24,10.0.24 image - Copy.png,0.174,10-09-2024 12:02:08,Vizcom/Uploading by HS/10 Demo 7777/10.0.24 image - Copy.png,Success
15.6.0.25,10.0.25 image (1) - Copy.png,0.175,10-09-2024 12:02:08,Vizcom/Uploading by HS/10 Demo 7777/10.0.25 image (1) - Copy.png,Success
15.6.0.26,10.0.26 image (1).png,0.175,10-09-2024 12:02:08,Vizcom/Uploading by HS/10 Demo 7777/10.0.26 image (1).png,Success
15.6.0.27,10.0.27 image (2) - Copy.png,0.175,10-09-2024 12:02:08,Vizcom/Uploading by HS/10 Demo 7777/10.0.27 image (2) - Copy.png,Success
15.6.0.28,10.0.28 image (3) - Copy.png,0.175,10-09-2024 12:02:08,Vizcom/Uploading by HS/10 Demo 7777/10.0.28 image (3) - Copy.png,Success
15.6.0.29,10.0.29 image (4) - Copy.png,0.175,10-09-2024 12:02:08,Vizcom/Uploading by HS/10 Demo 7777/10.0.29 image (4) - Copy.png,Success
15.6.0.30,10.0.30 image.png,0.174,10-09-2024 12:02:09,Vizcom/Uploading by HS/10 Demo 7777/10.0.30 image.png,Success
15.6.0.31,10.0.31 independence-day-2022 (1) - Copy.png,0.821,10-09-2024 12:02:09,Vizcom/Uploading by HS/10 Demo 7777/10.0.31 independence-day-2022 (1) - Copy.png,Success
15.6.0.32,10.0.32 independence-day-2022 (1).png,0.821,10-09-2024 12:02:09,Vizcom/Uploading by HS/10 Demo 7777/10.0.32 independence-day-2022 (1).png,Success
15.6.0.33,10.0.33 independence-day-2022 (2) - Copy.png,0.821,10-09-2024 12:02:09,Vizcom/Uploading by HS/10 Demo 7777/10.0.33 independence-day-2022 (2) - Copy.png,Success
15.6.0.34,10.0.34 independence-day-2022 (3) - Copy.png,0.821,10-09-2024 12:02:09,Vizcom/Uploading by HS/10 Demo 7777/10.0.34 independence-day-2022 (3) - Copy.png,Success
15.6.0.35,10.0.35 independence-day-2022 (4) - Copy.png,0.821,10-09-2024 12:02:09,Vizcom/Uploading by HS/10 Demo 7777/10.0.35 independence-day-2022 (4) - Copy.png,Success
15.6.0.36,10.0.36 Just-Learning - Copy (2).cer,0.002,10-09-2024 12:02:09,Vizcom/Uploading by HS/10 Demo 7777/10.0.36 Just-Learning - Copy (2).cer,Success
15.6.0.37,10.0.37 Just-Learning - Copy (3).cer,0.002,10-09-2024 12:02:09,Vizcom/Uploading by HS/10 Demo 7777/10.0.37 Just-Learning - Copy (3).cer,Success
15.6.0.38,10.0.38 Just-Learning - Copy (4).cer,0.002,10-09-2024 12:02:09,Vizcom/Uploading by HS/10 Demo 7777/10.0.38 Just-Learning - Copy (4).cer,Success
15.6.0.39,10.0.39 Just-Learning - Copy.cer,0.002,10-09-2024 12:02:09,Vizcom/Uploading by HS/10 Demo 7777/10.0.39 Just-Learning - Copy.cer,Success
15.6.0.40,10.0.40 Just-Learning.cer,0.002,10-09-2024 12:02:10,Vizcom/Uploading by HS/10 Demo 7777/10.0.40 Just-Learning.cer,Success
15.6.0.41,10.0.41 Mockups Mega Menu & Footer-20220809T051648Z-001.zip,70.053,10-09-2024 12:02:10,Vizcom/Uploading by HS/10 Demo 7777/10.0.41 Mockups Mega Menu & Footer-20220809T051648Z-001.zip,Success
15.6.0.42,10.0.42 Screenshot 1 - Copy (2).png,0.964,10-09-2024 12:02:10,Vizcom/Uploading by HS/10 Demo 7777/10.0.42 Screenshot 1 - Copy (2).png,Success
15.6.0.43,10.0.43 Screenshot 1 - Copy (3).png,0.964,10-09-2024 12:02:11,Vizcom/Uploading by HS/10 Demo 7777/10.0.43 Screenshot 1 - Copy (3).png,Success
